round_number,round_start_time,p_id,seat_id,p_decided_at,p_action,p_payoff,p_reaction_time,n1_action,n2_action,n3_action,n4_action,n1_payoff,n2_payoff,n3_payoff,n4_payoff,max_payoff_is_coop,positive_payoff,num_of_coop_neighbor,assortment,set_id,bc_ratio,session_phase,orderd_session_name,reorderd_session_name
12,1732430828.058368,rt841070,0220,1732430831.0016525,0,0,2.943284511566162,0,0,0,0,0,0,6,6,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
12,1732430828.058368,rt293517,0653,1732430837.7727983,0,6,9.714430332183838,0,0,0,1,0,0,6,-4,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
12,1732430828.058368,rt252671,1335,1732430830.1937056,0,6,2.1353375911712646,0,0,1,0,0,6,-4,6,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
12,1732430828.058368,rt822077,5041,1732430844.9100738,1,-4,16.85170578956604,0,0,0,0,6,6,6,6,0,false,0,0.0,6728,6,summary_information,0_summary_information,2_summary_information
12,1732430828.058368,rt181187,5359,1732430829.8689384,0,6,1.810570478439331,0,1,0,0,6,-4,6,0,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
12,1732430828.058368,rt975800,5432,1732430830.9910479,0,6,2.9326798915863037,1,0,0,0,-4,6,0,0,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
12,1732430828.058368,rt999369,7278,1732430831.693179,0,0,3.6348109245300293,0,0,0,0,6,6,0,0,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
12,1732430828.058368,rt367217,8392,1732430831.4539843,0,0,3.395616292953491,0,0,0,0,6,0,0,0,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
12,1732430828.058368,rt257310,8670,1732430830.1431572,0,0,2.084789276123047,0,0,0,0,0,0,0,0,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
12,1732430828.058368,rt791528,9701,1732430833.9115233,0,0,5.8531553745269775,0,0,0,0,0,0,0,6,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
13,1732430855.2418432,rt841070,0220,1732430858.2168891,0,6,2.975045919418335,0,1,0,0,6,-4,6,0,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
13,1732430855.2418432,rt293517,0653,1732430866.5732248,0,6,11.331381559371948,1,0,0,0,-4,6,0,0,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
13,1732430855.2418432,rt252671,1335,1732430857.2406478,0,0,1.9988045692443848,0,0,0,0,6,6,0,0,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
13,1732430855.2418432,rt822077,5041,1732430858.1577878,0,0,2.9159445762634277,0,0,0,0,6,0,0,0,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
13,1732430855.2418432,rt181187,5359,1732430857.392072,0,0,2.15022873878479,0,0,0,0,0,0,0,0,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
13,1732430855.2418432,rt975800,5432,1732430858.0050027,0,0,2.7631595134735107,0,0,0,0,0,0,0,6,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
13,1732430855.2418432,rt999369,7278,1732430858.3622792,0,0,3.120435953140259,0,0,0,0,0,0,6,6,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
13,1732430855.2418432,rt367217,8392,1732430858.7341442,0,6,3.4923009872436523,0,0,0,1,0,0,6,-4,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
13,1732430855.2418432,rt257310,8670,1732430858.4617436,0,6,3.219900369644165,0,0,1,0,0,6,-4,6,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
13,1732430855.2418432,rt791528,9701,1732430856.7772746,1,-4,1.5354313850402832,0,0,0,0,6,6,6,6,0,false,0,0.0,6728,6,summary_information,0_summary_information,2_summary_information
14,1732430876.8436341,rt841070,0220,1732430879.2490723,0,6,2.405438184738159,0,1,0,0,6,-4,6,0,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
14,1732430876.8436341,rt293517,0653,1732430884.3952568,0,6,7.551622629165649,1,0,0,0,-4,6,0,0,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
14,1732430876.8436341,rt252671,1335,1732430879.7723575,0,0,2.9287233352661133,0,0,0,0,6,6,0,0,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
14,1732430876.8436341,rt822077,5041,1732430879.5415597,0,0,2.697925567626953,0,0,0,0,6,0,0,0,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
14,1732430876.8436341,rt181187,5359,1732430878.4897974,0,0,1.6461632251739502,0,0,0,0,0,0,0,0,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
14,1732430876.8436341,rt975800,5432,1732430879.780749,0,0,2.937114953994751,0,0,0,0,0,0,0,6,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
14,1732430876.8436341,rt999369,7278,1732430880.2301328,0,0,3.3864986896514893,0,0,0,0,0,0,6,6,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
14,1732430876.8436341,rt367217,8392,1732430882.336022,0,6,5.492387771606445,0,0,0,1,0,0,6,-4,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
14,1732430876.8436341,rt257310,8670,1732430879.741471,0,6,2.897836923599243,0,0,1,0,0,6,-4,6,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
14,1732430876.8436341,rt791528,9701,1732430879.838766,1,-4,2.9951319694519043,0,0,0,0,6,6,6,6,0,false,0,0.0,6728,6,summary_information,0_summary_information,2_summary_information
15,1732430894.6706388,rt841070,0220,1732430897.376539,0,12,2.705900192260742,0,1,1,0,6,2,2,6,0,true,2,-0.5,6728,6,summary_information,0_summary_information,2_summary_information
15,1732430894.6706388,rt293517,0653,1732430903.9947052,1,2,9.324066400527954,1,0,0,0,2,12,6,6,0,true,1,0.25,6728,6,summary_information,0_summary_information,2_summary_information
15,1732430894.6706388,rt252671,1335,1732430897.3071566,0,6,2.6365177631378174,0,1,0,0,12,2,6,0,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
15,1732430894.6706388,rt822077,5041,1732430896.703507,0,6,2.0328681468963623,1,0,0,0,2,6,0,0,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
15,1732430894.6706388,rt181187,5359,1732430896.3426852,0,0,1.672046422958374,0,0,0,0,6,6,0,0,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
15,1732430894.6706388,rt975800,5432,1732430897.365615,0,0,2.6949760913848877,0,0,0,0,6,0,0,6,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
15,1732430894.6706388,rt999369,7278,1732430897.2821903,0,0,2.611551523208618,0,0,0,0,0,0,6,6,0,false,0,-0.0,6728,6,summary_information,0_summary_information,2_summary_information
15,1732430894.6706388,rt367217,8392,1732430899.4584424,0,6,4.787803649902344,0,0,0,1,0,0,6,2,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
15,1732430894.6706388,rt257310,8670,1732430901.233924,0,6,6.5632851123809814,0,0,1,0,0,6,2,12,0,true,1,-0.25,6728,6,summary_information,0_summary_information,2_summary_information
15,1732430894.6706388,rt791528,9701,1732430897.54446,1,2,2.873821258544922,0,0,0,1,6,6,12,2,0,true,1,0.25,6728,6,summary_information,0_summary_information,2_summary_information
1,1732413427.2342868,rt665195,0166,1732413430.953061,1,2,3.7187743186950684,0,0,0,1,12,6,18,14,0,true,1,0.25,7436,6,full_information,2_full_information,0_full_information
1,1732413427.2342868,rt641124,0345,1732413450.796501,0,18,23.562214136123657,0,1,1,1,6,2,14,14,0,true,3,-0.75,7436,6,full_information,2_full_information,0_full_information
1,1732413427.2342868,rt552339,0443,1732413432.7282548,1,14,5.4939680099487305,1,0,1,1,2,18,14,14,0,true,3,0.75,7436,6,full_information,2_full_information,0_full_information
1,1732413427.2342868,rt817722,1971,1732413433.9116304,1,14,6.6773436069488525,0,1,1,1,18,14,14,14,0,true,3,0.75,7436,6,full_information,2_full_information,0_full_information
1,1732413427.2342868,rt539301,2232,1732413433.6362476,1,14,6.401960849761963,1,1,1,0,14,14,14,24,0,true,3,0.75,7436,6,full_information,2_full_information,0_full_information
1,1732413427.2342868,rt852329,2486,1732413436.5657387,1,14,9.331451892852783,1,1,0,1,14,14,24,8,0,true,3,0.75,7436,6,full_information,2_full_information,0_full_information
1,1732413427.2342868,rt796958,5123,1732413433.6052797,0,24,6.37099289894104,1,1,1,1,14,14,8,2,0,true,4,-1.0,7436,6,full_information,2_full_information,0_full_information
1,1732413427.2342868,rt699692,5417,1732413432.3213813,1,8,5.08709454536438,1,0,1,0,14,24,2,12,0,true,2,0.5,7436,6,full_information,2_full_information,0_full_information
1,1732413427.2342868,rt647660,8066,1732413432.4466393,1,2,5.212352514266968,0,1,0,0,24,8,12,12,0,true,1,0.25,7436,6,full_information,2_full_information,0_full_information
1,1732413427.2342868,rt869620,8416,1732413433.0154183,0,12,5.7811315059661865,1,1,0,0,8,2,12,6,0,true,2,-0.5,7436,6,full_information,2_full_information,0_full_information
1,1732413427.2342868,rt592778,8915,1732413434.2370033,0,12,7.002716541290283,1,0,0,1,2,12,6,2,0,true,2,-0.5,7436,6,full_information,2_full_information,0_full_information
1,1732413427.2342868,rt589526,9084,1732413434.1357071,0,6,6.90142035484314,0,0,1,0,12,12,2,18,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
2,1732413461.0196815,rt665195,0166,1732413463.3529913,0,6,2.3333098888397217,1,0,0,0,-4,6,0,0,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
2,1732413461.0196815,rt641124,0345,1732413468.1947105,0,0,7.175029039382935,0,0,0,0,6,6,0,0,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
2,1732413461.0196815,rt552339,0443,1732413468.337923,0,0,7.318241596221924,0,0,0,0,6,0,0,0,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
2,1732413461.0196815,rt817722,1971,1732413463.4937212,0,0,2.4740397930145264,0,0,0,0,0,0,0,0,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
2,1732413461.0196815,rt539301,2232,1732413466.6983383,0,0,5.678656816482544,0,0,0,0,0,0,0,0,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
2,1732413461.0196815,rt852329,2486,1732413466.9738002,0,0,5.954118728637695,0,0,0,0,0,0,0,0,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
2,1732413461.0196815,rt796958,5123,1732413465.8989244,0,0,4.879242897033691,0,0,0,0,0,0,0,6,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
2,1732413461.0196815,rt699692,5417,1732413464.332074,0,0,3.312392473220825,0,0,0,0,0,0,6,6,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
2,1732413461.0196815,rt647660,8066,1732413463.6137147,0,6,2.5940332412719727,0,0,0,1,0,0,6,-4,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
2,1732413461.0196815,rt869620,8416,1732413468.9244678,0,6,7.9047863483428955,0,0,1,0,0,6,-4,6,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
2,1732413461.0196815,rt592778,8915,1732413471.1019118,1,-4,10.08223032951355,0,0,0,0,6,6,6,6,0,false,0,0.0,7436,6,full_information,2_full_information,0_full_information
2,1732413461.0196815,rt589526,9084,1732413463.2256055,0,6,2.2059240341186523,0,1,0,0,6,-4,6,0,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
3,1732413479.5448174,rt665195,0166,1732413482.475492,0,12,2.9306745529174805,0,1,0,1,6,-4,12,-4,0,true,2,-0.5,7436,6,full_information,2_full_information,0_full_information
3,1732413479.5448174,rt641124,0345,1732413482.8286724,0,12,3.2838549613952637,1,0,1,0,-4,12,-4,6,0,true,2,-0.5,7436,6,full_information,2_full_information,0_full_information
3,1732413479.5448174,rt552339,0443,1732413484.1995935,1,-4,4.654776096343994,0,0,0,0,12,12,6,6,0,false,0,0.0,7436,6,full_information,2_full_information,0_full_information
3,1732413479.5448174,rt817722,1971,1732413482.4612083,0,6,2.916390895843506,0,1,0,0,12,-4,6,0,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
3,1732413479.5448174,rt539301,2232,1732413485.6654615,0,6,6.1206440925598145,1,0,0,0,-4,6,0,0,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
3,1732413479.5448174,rt852329,2486,1732413484.27432,0,0,4.729502439498901,0,0,0,0,6,6,0,0,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
3,1732413479.5448174,rt796958,5123,1732413483.8402126,0,0,4.295395135879517,0,0,0,0,6,0,0,0,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
3,1732413479.5448174,rt699692,5417,1732413482.8303065,0,0,3.285489082336426,0,0,0,0,0,0,0,6,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
3,1732413479.5448174,rt647660,8066,1732413481.916884,0,0,2.3720664978027344,0,0,0,0,0,0,6,6,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
3,1732413479.5448174,rt869620,8416,1732413486.7059247,0,6,7.161107301712036,0,0,0,1,0,0,6,-4,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
3,1732413479.5448174,rt592778,8915,1732413482.403712,0,6,2.8588945865631104,0,0,1,0,0,6,-4,12,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
3,1732413479.5448174,rt589526,9084,1732413482.2395716,1,-4,2.694754123687744,0,0,0,0,6,6,12,12,0,false,0,0.0,7436,6,full_information,2_full_information,0_full_information
4,1732413496.8950043,rt665195,0166,1732413498.8293283,0,12,1.934324026107788,0,1,0,1,12,-4,12,2,0,true,2,-0.5,7436,6,full_information,2_full_information,0_full_information
4,1732413496.8950043,rt641124,0345,1732413499.3290586,0,12,2.434054374694824,1,0,1,0,-4,12,2,18,0,true,2,-0.5,7436,6,full_information,2_full_information,0_full_information
4,1732413496.8950043,rt552339,0443,1732413502.46606,1,2,5.57105565071106,0,0,0,1,12,12,18,8,0,true,1,0.25,7436,6,full_information,2_full_information,0_full_information
4,1732413496.8950043,rt817722,1971,1732413500.0555074,0,18,3.1605031490325928,0,1,1,1,12,2,8,2,0,true,3,-0.75,7436,6,full_information,2_full_information,0_full_information
4,1732413496.8950043,rt539301,2232,1732413502.485291,1,8,5.590286731719971,1,0,1,0,2,18,2,18,0,true,2,0.5,7436,6,full_information,2_full_information,0_full_information
4,1732413496.8950043,rt852329,2486,1732413503.653264,1,2,6.7582597732543945,0,1,0,0,18,8,18,12,0,true,1,0.25,7436,6,full_information,2_full_information,0_full_information
4,1732413496.8950043,rt796958,5123,1732413502.8574774,0,18,5.962473154067993,1,1,0,1,8,2,12,-4,0,true,3,-0.75,7436,6,full_information,2_full_information,0_full_information
4,1732413496.8950043,rt699692,5417,1732413500.1288233,0,12,3.233819007873535,1,0,1,0,2,18,-4,12,0,true,2,-0.5,7436,6,full_information,2_full_information,0_full_information
4,1732413496.8950043,rt647660,8066,1732413499.146587,1,-4,2.251582622528076,0,0,0,0,18,12,12,12,0,false,0,0.0,7436,6,full_information,2_full_information,0_full_information
4,1732413496.8950043,rt869620,8416,1732413507.9346728,0,12,11.039668560028076,0,1,0,1,12,-4,12,-4,0,true,2,-0.5,7436,6,full_information,2_full_information,0_full_information
4,1732413496.8950043,rt592778,8915,1732413501.7969644,0,12,4.901960134506226,1,0,1,0,-4,12,-4,12,0,true,2,-0.5,7436,6,full_information,2_full_information,0_full_information
4,1732413496.8950043,rt589526,9084,1732413504.1328747,1,-4,7.237870454788208,0,0,0,0,12,12,12,12,0,false,0,0.0,7436,6,full_information,2_full_information,0_full_information
5,1732413518.489249,rt665195,0166,1732413520.3094826,0,6,1.8202335834503174,0,0,0,1,0,0,12,2,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
5,1732413518.489249,rt641124,0345,1732413522.1656551,0,12,3.676406145095825,0,0,1,1,0,6,2,2,0,true,2,-0.5,7436,6,full_information,2_full_information,0_full_information
5,1732413518.489249,rt552339,0443,1732413528.465987,1,2,9.976737976074219,0,0,1,0,6,12,2,12,0,true,1,0.25,7436,6,full_information,2_full_information,0_full_information
5,1732413518.489249,rt817722,1971,1732413521.4685636,1,2,2.9793145656585693,0,1,0,0,12,2,12,6,0,true,1,0.25,7436,6,full_information,2_full_information,0_full_information
5,1732413518.489249,rt539301,2232,1732413520.8854685,0,12,2.396219491958618,1,1,0,0,2,2,6,0,0,true,2,-0.5,7436,6,full_information,2_full_information,0_full_information
5,1732413518.489249,rt852329,2486,1732413522.9905975,0,6,4.501348495483398,1,0,0,0,2,12,0,0,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
5,1732413518.489249,rt796958,5123,1732413522.2784872,0,0,3.789238214492798,0,0,0,0,12,6,0,0,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
5,1732413518.489249,rt699692,5417,1732413521.4351792,0,0,2.945930242538452,0,0,0,0,6,0,0,0,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
5,1732413518.489249,rt647660,8066,1732413529.405175,0,0,10.915925979614258,0,0,0,0,0,0,0,0,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
5,1732413518.489249,rt869620,8416,1732413522.3665051,0,0,3.877256155014038,0,0,0,0,0,0,0,0,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
5,1732413518.489249,rt592778,8915,1732413523.5621154,0,0,5.072866439819336,0,0,0,0,0,0,0,6,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
5,1732413518.489249,rt589526,9084,1732413520.4329321,0,0,1.94368314743042,0,0,0,0,0,0,6,12,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
6,1732413539.817669,rt665195,0166,1732413542.9629488,0,6,3.145279884338379,0,1,0,0,6,-4,6,0,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
6,1732413539.817669,rt641124,0345,1732413544.4986024,0,6,4.680933475494385,1,0,0,0,-4,6,0,6,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
6,1732413539.817669,rt552339,0443,1732413542.8128796,0,0,2.995210647583008,0,0,0,0,6,6,6,6,0,false,0,-0.0,7436,6,full_information,2_full_information,0_full_information
6,1732413539.817669,rt817722,1971,1732413542.3682597,0,6,2.550590753555298,0,0,0,1,6,0,6,-4,0,true,1,-0.25,7436,6,full_information,2_full_information,0_full_information
