set_id,bc_ratio,information_condition,round_number,population_size,participant_id,seat_id,action,payoff
8591,4,summary_information,6,14,rt797932,8839,defect,4
8591,4,summary_information,6,14,rt841824,9415,cooperate,0
8591,4,summary_information,7,14,rt354687,936,defect,8
8591,4,summary_information,7,14,rt571717,1408,defect,4
8591,4,summary_information,7,14,rt397203,3170,cooperate,-4
8591,4,summary_information,7,14,rt862187,4257,defect,4
8591,4,summary_information,7,14,rt986899,4787,defect,8
8591,4,summary_information,7,14,rt971623,5178,defect,4
8591,4,summary_information,7,14,rt802456,6175,cooperate,-4
8591,4,summary_information,7,14,rt217157,6767,defect,4
8591,4,summary_information,7,14,rt453256,7294,defect,4
8591,4,summary_information,7,14,rt360569,7402,defect,0
8591,4,summary_information,7,14,rt807724,7913,defect,4
8591,4,summary_information,7,14,rt244120,8783,defect,4
8591,4,summary_information,7,14,rt797932,8839,cooperate,-4
8591,4,summary_information,7,14,rt841824,9415,defect,4
8591,4,summary_information,8,14,rt354687,936,defect,12
8591,4,summary_information,8,14,rt571717,1408,cooperate,4
8591,4,summary_information,8,14,rt397203,3170,defect,8
8591,4,summary_information,8,14,rt862187,4257,cooperate,4
8591,4,summary_information,8,14,rt986899,4787,defect,8
8591,4,summary_information,8,14,rt971623,5178,cooperate,0
8591,4,summary_information,8,14,rt802456,6175,defect,4
8591,4,summary_information,8,14,rt217157,6767,defect,4
8591,4,summary_information,8,14,rt453256,7294,defect,4
8591,4,summary_information,8,14,rt360569,7402,defect,4
8591,4,summary_information,8,14,rt807724,7913,cooperate,0
8591,4,summary_information,8,14,rt244120,8783,defect,12
8591,4,summary_information,8,14,rt797932,8839,cooperate,4
8591,4,summary_information,8,14,rt841824,9415,cooperate,4
8591,4,summary_information,9,14,rt354687,936,defect,4
8591,4,summary_information,9,14,rt571717,1408,defect,4
8591,4,summary_information,9,14,rt397203,3170,defect,0
8591,4,summary_information,9,14,rt862187,4257,defect,0
8591,4,summary_information,9,14,rt986899,4787,defect,0
8591,4,summary_information,9,14,rt971623,5178,defect,0
8591,4,summary_information,9,14,rt802456,6175,defect,0
8591,4,summary_information,9,14,rt217157,6767,defect,4
8591,4,summary_information,9,14,rt453256,7294,defect,4
8591,4,summary_information,9,14,rt360569,7402,cooperate,-4
8591,4,summary_information,9,14,rt807724,7913,defect,4
8591,4,summary_information,9,14,rt244120,8783,defect,8
8591,4,summary_information,9,14,rt797932,8839,defect,4
8591,4,summary_information,9,14,rt841824,9415,cooperate,-4
8591,4,summary_information,10,14,rt354687,936,defect,4
8591,4,summary_information,10,14,rt571717,1408,defect,4
8591,4,summary_information,10,14,rt397203,3170,cooperate,-4
8591,4,summary_information,10,14,rt862187,4257,defect,8
8591,4,summary_information,10,14,rt986899,4787,defect,12
8591,4,summary_information,10,14,rt971623,5178,cooperate,0
8591,4,summary_information,10,14,rt802456,6175,cooperate,0
8591,4,summary_information,10,14,rt217157,6767,defect,8
8591,4,summary_information,10,14,rt453256,7294,defect,4
8591,4,summary_information,10,14,rt360569,7402,defect,0
8591,4,summary_information,10,14,rt807724,7913,defect,0
8591,4,summary_information,10,14,rt244120,8783,defect,0
8591,4,summary_information,10,14,rt797932,8839,defect,0
8591,4,summary_information,10,14,rt841824,9415,defect,0
8591,4,summary_information,11,14,rt354687,936,defect,12
8591,4,summary_information,11,14,rt571717,1408,cooperate,4
8591,4,summary_information,11,14,rt397203,3170,defect,12
8591,4,summary_information,11,14,rt862187,4257,cooperate,8
8591,4,summary_information,11,14,rt986899,4787,cooperate,4
8591,4,summary_information,11,14,rt971623,5178,cooperate,4
8591,4,summary_information,11,14,rt802456,6175,defect,8
8591,4,summary_information,11,14,rt217157,6767,defect,4
8591,4,summary_information,11,14,rt453256,7294,defect,0
8591,4,summary_information,11,14,rt360569,7402,defect,0
8591,4,summary_information,11,14,rt807724,7913,defect,4
8591,4,summary_information,11,14,rt244120,8783,defect,8
8591,4,summary_information,11,14,rt797932,8839,cooperate,0
8591,4,summary_information,11,14,rt841824,9415,cooperate,4
8591,4,summary_information,12,14,rt354687,936,defect,4
8591,4,summary_information,12,14,rt571717,1408,defect,8
8591,4,summary_information,12,14,rt397203,3170,defect,4
8591,4,summary_information,12,14,rt862187,4257,cooperate,0
8591,4,summary_information,12,14,rt986899,4787,defect,8
8591,4,summary_information,12,14,rt971623,5178,cooperate,0
8591,4,summary_information,12,14,rt802456,6175,defect,4
8591,4,summary_information,12,14,rt217157,6767,defect,4
8591,4,summary_information,12,14,rt453256,7294,defect,0
8591,4,summary_information,12,14,rt360569,7402,defect,4
8591,4,summary_information,12,14,rt807724,7913,defect,4
8591,4,summary_information,12,14,rt244120,8783,cooperate,0
8591,4,summary_information,12,14,rt797932,8839,defect,8
8591,4,summary_information,12,14,rt841824,9415,cooperate,0
8591,4,summary_information,13,14,rt354687,936,defect,4
8591,4,summary_information,13,14,rt571717,1408,defect,4
8591,4,summary_information,13,14,rt397203,3170,defect,0
8591,4,summary_information,13,14,rt862187,4257,defect,4
8591,4,summary_information,13,14,rt986899,4787,defect,4
8591,4,summary_information,13,14,rt971623,5178,cooperate,-4
8591,4,summary_information,13,14,rt802456,6175,defect,4
8591,4,summary_information,13,14,rt217157,6767,defect,4
8591,4,summary_information,13,14,rt453256,7294,defect,0
8591,4,summary_information,13,14,rt360569,7402,defect,0
8591,4,summary_information,13,14,rt807724,7913,defect,0
8591,4,summary_information,13,14,rt244120,8783,defect,4
8591,4,summary_information,13,14,rt797932,8839,defect,4
8591,4,summary_information,13,14,rt841824,9415,cooperate,-4
8591,4,summary_information,14,14,rt354687,936,defect,4
8591,4,summary_information,14,14,rt571717,1408,cooperate,-4
8591,4,summary_information,14,14,rt397203,3170,defect,4
8591,4,summary_information,14,14,rt862187,4257,defect,4
8591,4,summary_information,14,14,rt986899,4787,defect,4
8591,4,summary_information,14,14,rt971623,5178,defect,4
8591,4,summary_information,14,14,rt802456,6175,cooperate,-4
8591,4,summary_information,14,14,rt217157,6767,defect,4
8591,4,summary_information,14,14,rt453256,7294,defect,4
8591,4,summary_information,14,14,rt360569,7402,defect,0
8591,4,summary_information,14,14,rt807724,7913,defect,0
8591,4,summary_information,14,14,rt244120,8783,defect,0
8591,4,summary_information,14,14,rt797932,8839,defect,0
8591,4,summary_information,14,14,rt841824,9415,defect,4
8591,4,summary_information,15,14,rt354687,936,defect,4
8591,4,summary_information,15,14,rt571717,1408,defect,0
8591,4,summary_information,15,14,rt397203,3170,defect,0
8591,4,summary_information,15,14,rt862187,4257,defect,4
8591,4,summary_information,15,14,rt986899,4787,defect,8
8591,4,summary_information,15,14,rt971623,5178,cooperate,0
8591,4,summary_information,15,14,rt802456,6175,cooperate,0
8591,4,summary_information,15,14,rt217157,6767,defect,8
8591,4,summary_information,15,14,rt453256,7294,defect,4
8591,4,summary_information,15,14,rt360569,7402,defect,0
8591,4,summary_information,15,14,rt807724,7913,defect,4
8591,4,summary_information,15,14,rt244120,8783,defect,4
8591,4,summary_information,15,14,rt797932,8839,cooperate,-4
8591,4,summary_information,15,14,rt841824,9415,defect,4
8591,4,behavior_only,1,14,rt354687,432,defect,8
8591,4,behavior_only,1,14,rt217157,752,defect,8
8591,4,behavior_only,1,14,rt797932,2097,cooperate,0
8591,4,behavior_only,1,14,rt971623,2344,defect,8
8591,4,behavior_only,1,14,rt841824,2455,cooperate,0
8591,4,behavior_only,1,14,rt986899,3735,defect,8
8591,4,behavior_only,1,14,rt360569,5817,defect,12
8591,4,behavior_only,1,14,rt244120,7809,cooperate,0
8591,4,behavior_only,1,14,rt397203,8769,cooperate,0
8591,4,behavior_only,1,14,rt453256,9395,defect,12
8591,4,behavior_only,1,14,rt862187,9426,defect,8
8591,4,behavior_only,1,14,rt571717,9678,cooperate,0
8591,4,behavior_only,1,14,rt802456,9710,defect,8
8591,4,behavior_only,1,14,rt807724,9814,cooperate,0
8591,4,behavior_only,2,14,rt354687,432,defect,4
8591,4,behavior_only,2,14,rt217157,752,defect,8
8591,4,behavior_only,2,14,rt797932,2097,defect,4
8591,4,behavior_only,2,14,rt971623,2344,cooperate,-4
8591,4,behavior_only,2,14,rt841824,2455,defect,8
8591,4,behavior_only,2,14,rt986899,3735,defect,12
8591,4,behavior_only,2,14,rt360569,5817,cooperate,0
8591,4,behavior_only,2,14,rt244120,7809,cooperate,0
8591,4,behavior_only,2,14,rt397203,8769,defect,8
8591,4,behavior_only,2,14,rt453256,9395,defect,4
8591,4,behavior_only,2,14,rt862187,9426,defect,0
8591,4,behavior_only,2,14,rt571717,9678,defect,4
8591,4,behavior_only,2,14,rt802456,9710,defect,4
8591,4,behavior_only,2,14,rt807724,9814,cooperate,-4
8591,4,behavior_only,3,14,rt354687,432,defect,4
8591,4,behavior_only,3,14,rt217157,752,defect,4
8591,4,behavior_only,3,14,rt797932,2097,defect,4
8591,4,behavior_only,3,14,rt971623,2344,cooperate,-4
8591,4,behavior_only,3,14,rt841824,2455,defect,4
8591,4,behavior_only,3,14,rt986899,3735,defect,8
8591,4,behavior_only,3,14,rt360569,5817,defect,4
8591,4,behavior_only,3,14,rt244120,7809,cooperate,-4
8591,4,behavior_only,3,14,rt397203,8769,defect,4
8591,4,behavior_only,3,14,rt453256,9395,defect,4
8591,4,behavior_only,3,14,rt862187,9426,defect,4
8591,4,behavior_only,3,14,rt571717,9678,defect,4
8591,4,behavior_only,3,14,rt802456,9710,cooperate,-4
8591,4,behavior_only,3,14,rt807724,9814,defect,4
8591,4,behavior_only,4,14,rt354687,432,defect,4
8591,4,behavior_only,4,14,rt217157,752,defect,4
8591,4,behavior_only,4,14,rt797932,2097,cooperate,-4
8591,4,behavior_only,4,14,rt971623,2344,defect,4
8591,4,behavior_only,4,14,rt841824,2455,defect,4
8591,4,behavior_only,4,14,rt986899,3735,defect,4
8591,4,behavior_only,4,14,rt360569,5817,defect,4
8591,4,behavior_only,4,14,rt244120,7809,cooperate,-4
8591,4,behavior_only,4,14,rt397203,8769,defect,4
8591,4,behavior_only,4,14,rt453256,9395,defect,8
8591,4,behavior_only,4,14,rt862187,9426,defect,4
8591,4,behavior_only,4,14,rt571717,9678,cooperate,-4
8591,4,behavior_only,4,14,rt802456,9710,defect,4
8591,4,behavior_only,4,14,rt807724,9814,defect,4
8591,4,behavior_only,5,14,rt354687,432,defect,0
8591,4,behavior_only,5,14,rt217157,752,defect,4
8591,4,behavior_only,5,14,rt797932,2097,defect,8
8591,4,behavior_only,5,14,rt971623,2344,cooperate,0
8591,4,behavior_only,5,14,rt841824,2455,cooperate,0
8591,4,behavior_only,5,14,rt986899,3735,defect,12
8591,4,behavior_only,5,14,rt360569,5817,defect,8
8591,4,behavior_only,5,14,rt244120,7809,cooperate,-4
8591,4,behavior_only,5,14,rt397203,8769,defect,4
8591,4,behavior_only,5,14,rt453256,9395,defect,4
8591,4,behavior_only,5,14,rt862187,9426,defect,0
8591,4,behavior_only,5,14,rt571717,9678,defect,0
8591,4,behavior_only,5,14,rt802456,9710,defect,0
8591,4,behavior_only,5,14,rt807724,9814,defect,0
8591,4,behavior_only,6,14,rt354687,432,defect,4
8591,4,behavior_only,6,14,rt217157,752,cooperate,0
8591,4,behavior_only,6,14,rt797932,2097,defect,8
8591,4,behavior_only,6,14,rt971623,2344,cooperate,0
8591,4,behavior_only,6,14,rt841824,2455,defect,4
8591,4,behavior_only,6,14,rt986899,3735,defect,4
8591,4,behavior_only,6,14,rt360569,5817,defect,0
8591,4,behavior_only,6,14,rt244120,7809,defect,0
8591,4,behavior_only,6,14,rt397203,8769,defect,4
8591,4,behavior_only,6,14,rt453256,9395,defect,4
8591,4,behavior_only,6,14,rt862187,9426,cooperate,-4
8591,4,behavior_only,6,14,rt571717,9678,defect,4
8591,4,behavior_only,6,14,rt802456,9710,defect,4
8591,4,behavior_only,6,14,rt807724,9814,defect,4
8591,4,behavior_only,7,14,rt354687,432,defect,0
8591,4,behavior_only,7,14,rt217157,752,defect,0
8591,4,behavior_only,7,14,rt797932,2097,defect,0
8591,4,behavior_only,7,14,rt971623,2344,defect,0
8591,4,behavior_only,7,14,rt841824,2455,defect,0
8591,4,behavior_only,7,14,rt986899,3735,defect,4
8591,4,behavior_only,7,14,rt360569,5817,defect,4
8591,4,behavior_only,7,14,rt244120,7809,cooperate,-4
8591,4,behavior_only,7,14,rt397203,8769,defect,4
8591,4,behavior_only,7,14,rt453256,9395,defect,4
8591,4,behavior_only,7,14,rt862187,9426,defect,0
8591,4,behavior_only,7,14,rt571717,9678,defect,0
8591,4,behavior_only,7,14,rt802456,9710,defect,0
8591,4,behavior_only,7,14,rt807724,9814,defect,0
8591,4,behavior_only,8,14,rt354687,432,defect,0
8591,4,behavior_only,8,14,rt217157,752,defect,0
8591,4,behavior_only,8,14,rt797932,2097,defect,0
8591,4,behavior_only,8,14,rt971623,2344,defect,4
8591,4,behavior_only,8,14,rt841824,2455,defect,4
8591,4,behavior_only,8,14,rt986899,3735,cooperate,-4
8591,4,behavior_only,8,14,rt360569,5817,defect,4
8591,4,behavior_only,8,14,rt244120,7809,defect,4
8591,4,behavior_only,8,14,rt397203,8769,defect,0
8591,4,behavior_only,8,14,rt453256,9395,defect,0
8591,4,behavior_only,8,14,rt862187,9426,defect,0
8591,4,behavior_only,8,14,rt571717,9678,defect,0
8591,4,behavior_only,8,14,rt802456,9710,defect,0
8591,4,behavior_only,8,14,rt807724,9814,defect,0
8591,4,behavior_only,9,14,rt354687,432,defect,0
8591,4,behavior_only,9,14,rt217157,752,defect,4
8591,4,behavior_only,9,14,rt797932,2097,defect,8
8591,4,behavior_only,9,14,rt971623,2344,cooperate,0
8591,4,behavior_only,9,14,rt841824,2455,cooperate,0
8591,4,behavior_only,9,14,rt986899,3735,defect,8
8591,4,behavior_only,9,14,rt360569,5817,defect,4
8591,4,behavior_only,9,14,rt244120,7809,defect,0
8591,4,behavior_only,9,14,rt397203,8769,defect,0
8591,4,behavior_only,9,14,rt453256,9395,defect,4
8591,4,behavior_only,9,14,rt862187,9426,defect,4
8591,4,behavior_only,9,14,rt571717,9678,cooperate,-4
8591,4,behavior_only,9,14,rt802456,9710,defect,4
8591,4,behavior_only,9,14,rt807724,9814,defect,4
8591,4,behavior_only,10,14,rt354687,432,defect,4
8591,4,behavior_only,10,14,rt217157,752,defect,4
8591,4,behavior_only,10,14,rt797932,2097,defect,4
8591,4,behavior_only,10,14,rt971623,2344,cooperate,-4
8591,4,behavior_only,10,14,rt841824,2455,defect,4
8591,4,behavior_only,10,14,rt986899,3735,defect,8
8591,4,behavior_only,10,14,rt360569,5817,defect,4
8591,4,behavior_only,10,14,rt244120,7809,cooperate,-4
8591,4,behavior_only,10,14,rt397203,8769,defect,4
8591,4,behavior_only,10,14,rt453256,9395,defect,4
8591,4,behavior_only,10,14,rt862187,9426,defect,4
8591,4,behavior_only,10,14,rt571717,9678,defect,4
8591,4,behavior_only,10,14,rt802456,9710,cooperate,-4
8591,4,behavior_only,10,14,rt807724,9814,defect,4
8591,4,behavior_only,11,14,rt354687,432,defect,0
8591,4,behavior_only,11,14,rt217157,752,defect,4
8591,4,behavior_only,11,14,rt797932,2097,defect,4
8591,4,behavior_only,11,14,rt971623,2344,cooperate,-4
8591,4,behavior_only,11,14,rt841824,2455,defect,4
8591,4,behavior_only,11,14,rt986899,3735,defect,4
8591,4,behavior_only,11,14,rt360569,5817,defect,4
8591,4,behavior_only,11,14,rt244120,7809,defect,4
8591,4,behavior_only,11,14,rt397203,8769,cooperate,-4
8591,4,behavior_only,11,14,rt453256,9395,defect,4
8591,4,behavior_only,11,14,rt862187,9426,defect,4
8591,4,behavior_only,11,14,rt571717,9678,defect,0
8591,4,behavior_only,11,14,rt802456,9710,defect,0
8591,4,behavior_only,11,14,rt807724,9814,defect,0
8591,4,behavior_only,12,14,rt354687,432,defect,0
8591,4,behavior_only,12,14,rt217157,752,defect,0
8591,4,behavior_only,12,14,rt797932,2097,defect,0
8591,4,behavior_only,12,14,rt971623,2344,defect,0
8591,4,behavior_only,12,14,rt841824,2455,defect,0
8591,4,behavior_only,12,14,rt986899,3735,defect,0
8591,4,behavior_only,12,14,rt360569,5817,defect,0
8591,4,behavior_only,12,14,rt244120,7809,defect,0
8591,4,behavior_only,12,14,rt397203,8769,defect,0
8591,4,behavior_only,12,14,rt453256,9395,defect,0
8591,4,behavior_only,12,14,rt862187,9426,defect,0
8591,4,behavior_only,12,14,rt571717,9678,defect,0
8591,4,behavior_only,12,14,rt802456,9710,defect,0
8591,4,behavior_only,12,14,rt807724,9814,defect,0
8591,4,behavior_only,13,14,rt354687,432,defect,4
8591,4,behavior_only,13,14,rt217157,752,defect,4
8591,4,behavior_only,13,14,rt797932,2097,cooperate,-4
8591,4,behavior_only,13,14,rt971623,2344,defect,4
8591,4,behavior_only,13,14,rt841824,2455,defect,4
8591,4,behavior_only,13,14,rt986899,3735,defect,0
8591,4,behavior_only,13,14,rt360569,5817,defect,0
8591,4,behavior_only,13,14,rt244120,7809,defect,0
8591,4,behavior_only,13,14,rt397203,8769,defect,0
8591,4,behavior_only,13,14,rt453256,9395,defect,0
8591,4,behavior_only,13,14,rt862187,9426,defect,0
8591,4,behavior_only,13,14,rt571717,9678,defect,0
8591,4,behavior_only,13,14,rt802456,9710,defect,0
8591,4,behavior_only,13,14,rt807724,9814,defect,0
8591,4,behavior_only,14,14,rt354687,432,defect,0
8591,4,behavior_only,14,14,rt217157,752,defect,0
8591,4,behavior_only,14,14,rt797932,2097,defect,4
8591,4,behavior_only,14,14,rt971623,2344,defect,4
8591,4,behavior_only,14,14,rt841824,2455,cooperate,-4
8591,4,behavior_only,14,14,rt986899,3735,defect,4
8591,4,behavior_only,14,14,rt360569,5817,defect,4
8591,4,behavior_only,14,14,rt244120,7809,defect,0
8591,4,behavior_only,14,14,rt397203,8769,defect,0
8591,4,behavior_only,14,14,rt453256,9395,defect,0
8591,4,behavior_only,14,14,rt862187,9426,defect,0
8591,4,behavior_only,14,14,rt571717,9678,defect,0
8591,4,behavior_only,14,14,rt802456,9710,defect,0
8591,4,behavior_only,14,14,rt807724,9814,defect,0
8591,4,behavior_only,15,14,rt354687,432,defect,0
8591,4,behavior_only,15,14,rt217157,752,defect,0
8591,4,behavior_only,15,14,rt797932,2097,defect,0
8591,4,behavior_only,15,14,rt971623,2344,defect,0
8591,4,behavior_only,15,14,rt841824,2455,defect,0
8591,4,behavior_only,15,14,rt986899,3735,defect,0
8591,4,behavior_only,15,14,rt360569,5817,defect,4
8591,4,behavior_only,15,14,rt244120,7809,defect,4
8591,4,behavior_only,15,14,rt397203,8769,cooperate,-4
8591,4,behavior_only,15,14,rt453256,9395,defect,4
8591,4,behavior_only,15,14,rt862187,9426,defect,4
8591,4,behavior_only,15,14,rt571717,9678,defect,0
8591,4,behavior_only,15,14,rt802456,9710,defect,0
8591,4,behavior_only,15,14,rt807724,9814,defect,0
8591,4,full_information,1,14,rt971623,1381,defect,0
8591,4,full_information,1,14,rt453256,1886,defect,4
8591,4,full_information,1,14,rt354687,2359,defect,4
8591,4,full_information,1,14,rt802456,4037,cooperate,-4
8591,4,full_information,1,14,rt841824,4749,defect,8
